"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 01 01:27:12 EEST 2022","Mon Aug 01 01:27:19 EEST 2022","7260","Google Chrome","","","","","Checking the sign up possibility with the valid data",""
